date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/blog/what-is-shopify	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/blog/what-is-shopify	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:23	385847/385847	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20May%202026%2014:36:18%20GMT	https://www.shopifydirectory.avatarteaams.com/?page=4	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/indexfdb0.html	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:23	385847/385847	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20May%202026%2014:36:20%20GMT	https://www.shopifydirectory.avatarteaams.com/?page=1	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/index2679.html	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:23	385847/385847	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20May%202026%2014:36:20%20GMT	https://www.shopifydirectory.avatarteaams.com/?page=2	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/index4658.html	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:23	385847/385847	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20May%202026%2014:36:20%20GMT	https://www.shopifydirectory.avatarteaams.com/?page=3	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/index9ba9.html	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/editions	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/editions	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/careers	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/careers	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/news	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/news	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/climate	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/climate	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/affiliates	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/affiliates	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:27	1903/1903	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/blog	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/blog	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/compare	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/compare	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/blog/topics/guides	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/blog/topics/guides	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/tools	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/tools	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:30	1903/1903	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/partners/directory	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/partners/directory	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:30	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/partners/directory/partner/heymara?country=us&lang=en	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/partners/directory/partner/heymara25c8	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:31	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/legal/terms	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/legal/terms	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:31	1903/1903	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/legal	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/legal	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:32	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/legal/privacy	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/legal/privacy	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:32	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-692ff7b8-9153ee86f2d4a043;gz%22	https://www.shopifydirectory.avatarteaams.com/sitemap	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/www.shopifydirectory.avatarteaams.com/sitemap	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:36	6606/6606	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/entry.client-BxXmjJLF.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/entry.client-BxXmjJLF.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:42	132764/132764	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-dom-Ciw0IHAT.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-dom-Ciw0IHAT.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:42	218/218	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:12%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/client-D8pNo7Yd.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/client-D8pNo7Yd.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:43	117006/117006	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-EPOLDU6W-D89XZrRt.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-EPOLDU6W-D89XZrRt.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:43	749/749	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2000:33:59%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/jsx-runtime-DHrpvsUB.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/jsx-runtime-DHrpvsUB.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:44	6539/6539	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-CZh8lARz.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/react-CZh8lARz.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:44	2101/2101	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/constants-Dg0B00I7.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/constants-Dg0B00I7.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:45	456/456	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/types-B3m9U22s.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/types-B3m9U22s.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:45	817/817	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2011:35:05%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-BwMQFPjo.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-BwMQFPjo.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:47	1269/1269	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/preload-helper-jNnkBcTN.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/preload-helper-jNnkBcTN.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:49	863/863	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/env-5UPsmnWu.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/env-5UPsmnWu.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:50	57621/57621	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-AD6N63BV-D67SlOeS.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/chunk-AD6N63BV-D67SlOeS.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:50	9138/9138	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/enums-BpOvEjvo.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/enums-BpOvEjvo.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:51	1669/1669	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/root-B7zefH9q.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/root-B7zefH9q.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:52	573564/573564	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSiteData-B4yP7-rN.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSiteData-B4yP7-rN.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:52	792/792	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/classnames-XZxZAW4W.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/classnames-XZxZAW4W.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:52	47822/47822	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2011:35:05%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/i18next-B82hzYPH.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/i18next-B82hzYPH.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:53	10797/10797	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/I18N-D1pZUmpN.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/I18N-D1pZUmpN.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:54	1087/1087	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/isObjectLike-D47_f6Ct.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/isObjectLike-D47_f6Ct.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:54	1007/1007	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:12%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Provider-n2EMV-1R.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Provider-n2EMV-1R.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:55	72779/72779	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/twMerge-kRsXDExL.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/twMerge-kRsXDExL.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:55	33586/33586	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:12%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Wrapper-5ScyUuwx.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Wrapper-5ScyUuwx.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:56	1353/1353	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202026%2014:30:00%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/constants-Caz_I6v7.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/constants-Caz_I6v7.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:56	3135/3135	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:12%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/HeadingGroup-DRPxwmWD.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/HeadingGroup-DRPxwmWD.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:57	14326/14326	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Icon-COnOohdL.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Icon-COnOohdL.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:57	963/963	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:13%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Image-P8zHADbO.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Image-P8zHADbO.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:58	3250/3250	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ShopifyLogo-BFyeGOIi.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ShopifyLogo-BFyeGOIi.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:58	1057/1057	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Typography-CR903xyK.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Typography-CR903xyK.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:59	736/736	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ErrorBoundary-NGvLHQ-l.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ErrorBoundary-NGvLHQ-l.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:36:59	1235/1235	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Section-B23JR_Bb.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Section-B23JR_Bb.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:00	1309/1309	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SectionErrorBoundary-DIeHkXxn.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SectionErrorBoundary-DIeHkXxn.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:00	812/812	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2001:23:15%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/TwoColumn-Bb7nsvm5.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/TwoColumn-Bb7nsvm5.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:01	826/826	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2015:13:53%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Grid-C2cLyYcl.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/Grid-C2cLyYcl.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:01	1866/1866	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SideBySide-Dj5KIS6g.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SideBySide-Dj5KIS6g.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:02	404/404	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SectionHeader-Coa8-0as.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SectionHeader-Coa8-0as.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:02	2932/2932	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:40%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ErrorBoundary-kbXQGZIu.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/ErrorBoundary-kbXQGZIu.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:03	358/358	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PricingData-CtXXR_Mp.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/PricingData-CtXXR_Mp.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:03	942/942	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SignupClickHandler-DqaoKXpX.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/SignupClickHandler-DqaoKXpX.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:04	664/664	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:13%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/lazy-BWHG2J3y.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/lazy-BWHG2J3y.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:04	552/552	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/flags-LatxRt_K.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/flags-LatxRt_K.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:04	345/345	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/GlobalTranslations-DqBfsjtu.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/GlobalTranslations-DqBfsjtu.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:05	2181/2181	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2002%20May%202026%2015:44:13%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useDataLayer-BM-7NFuX.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useDataLayer-BM-7NFuX.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:05	243/243	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2011:35:05%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useHydrated-BIgrJnvg.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useHydrated-BIgrJnvg.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:06	1201/1201	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSignupUrl-DC40XVUB.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useSignupUrl-DC40XVUB.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:06	163/163	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useTranslations-Ccg09qVh.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useTranslations-Ccg09qVh.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:07	649/649	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2001%20May%202026%2001:53:31%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/i18nInstance-CouNUjQD.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/i18nInstance-CouNUjQD.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:07	4006/4006	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Apr%202026%2002:03:21%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useTranslation-CMV8SiIN.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/useTranslation-CMV8SiIN.js	(from https://www.shopifydirectory.avatarteaams.com/)
15:37:08	1514/1514	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2029%20Apr%202026%2003:35:40%20GMT	https://cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/spacing-DUKojDUx.js	C:/My%20Web%20Sites/My%20shopify%20directory%20clone/cdn.shopify.com/shopifycloud/world/brochure/production-shopify/assets/spacing-DUKojDUx.js	(from https://www.shopifydirectory.avatarteaams.com/)
